# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = logistic_model
# start_datetime = 2025-05-10 18:46:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = data.json
# init = 0
# random
#   seed = 17271
# output
#   file = /home/daniel-hartman/Documents/OPEN_projects/Bayes_LC50/runfiles/logistic-20250510144606.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=logistic.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,sigma,beta.1,beta.2,beta.3,beta.4
# Adaptation terminated
# Step size = 0.380237
# Diagonal elements of inverse mass matrix:
# 0.000252283, 0.412938, 1.27493e-05, 1.37146e-05, 1.33848e-05, 4.1085e-05
-1042.6,0.814443,0.380237,2,7,0,1043.68,0.0237987,0.0102899,0.00598273,0.0230478,0.0226029,0.0260849
-1043.68,0.780726,0.380237,2,3,0,1045.72,0.010422,0.0154816,0.00365864,0.0244677,0.0233659,0.0256762
-1042.85,0.984371,0.380237,3,7,0,1044.74,0.0156008,0.0103533,0.00485939,0.0236738,0.0233182,0.0374668
-1044.31,1,0.380237,3,7,0,1045.54,0.040345,0.0308863,0.00475915,0.0223394,0.0223438,0.0344261
-1043.47,0.821443,0.380237,3,7,0,1047.42,0.0221901,0.0129482,0.00476077,0.0207097,0.0241522,0.0315558
-1044.55,0.889623,0.380237,3,7,0,1047.54,0.0251055,0.0130052,0.00512525,0.0280839,0.0227539,0.0419133
-1045.12,0.794293,0.380237,2,7,0,1049.33,0.00953186,0.0209605,0.00707941,0.0217703,0.0208712,0.0339876
-1044.73,0.937818,0.380237,3,7,0,1048.85,0.0177316,0.0130457,0.00323303,0.0250304,0.0232789,0.0223834
-1042.41,0.791104,0.380237,3,7,0,1047.32,0.0268557,0.0137472,0.0055093,0.0235198,0.0229737,0.0398764
-1046.61,0.67205,0.380237,3,7,0,1047.27,0.0292212,0.0209651,0.00763059,0.0290529,0.0229291,0.0390092
-1044.69,0.98804,0.380237,2,3,0,1048.21,0.0203619,0.0295681,0.00528559,0.0272386,0.023584,0.041927
-1043.48,0.985215,0.380237,3,7,0,1046.53,0.0168667,0.011478,0.00749682,0.0217628,0.0234803,0.0329169
-1043.17,0.55383,0.380237,2,7,0,1046.97,0.0215115,0.00836011,0.00592804,0.021816,0.024936,0.027718
-1044.04,0.8344,0.380237,2,3,0,1045.83,0.0179867,0.00931726,0.00727994,0.0208334,0.0230671,0.0281576
-1047.15,0.210518,0.380237,3,7,0,1049.32,0.0441619,0.0480506,0.00504326,0.0288703,0.0232776,0.0374227
-1044.58,0.976975,0.380237,2,3,0,1048.02,0.049237,0.0281764,0.00508256,0.0242694,0.0230657,0.0376195
-1046.76,0.65857,0.380237,3,7,0,1050.88,-1.13127e-05,0.0153254,0.00620293,0.0244894,0.0240852,0.0380515
-1045.93,0.969994,0.380237,3,15,0,1049.79,0.0568821,0.0380481,0.00429655,0.0243451,0.0223588,0.0288447
-1049.35,0.800065,0.380237,3,7,0,1050.44,0.0618919,0.219607,0.00533311,0.0244899,0.0240923,0.0418919
-1045.79,0.514245,0.380237,3,15,0,1051.93,0.0397869,0.0171325,0.00405827,0.0226897,0.0236643,0.0271194
-1046.78,0.988512,0.380237,2,7,0,1050.54,0.0457237,0.0825823,0.00553263,0.0254573,0.0247465,0.0404315
-1043.61,0.863615,0.380237,3,7,0,1050.1,0.0294299,0.00885483,0.00565478,0.0258684,0.0219476,0.0335721
-1043.6,0.37537,0.380237,2,3,0,1045.17,0.0231844,0.0067502,0.00730442,0.0254869,0.021715,0.0334387
-1043.45,0.466065,0.380237,3,7,0,1045.15,0.0275252,0.00797656,0.00664998,0.024806,0.0221516,0.0353671
-1049.26,0.00855334,0.380237,4,15,0,1055.52,-0.00873174,0.13851,0.00196377,0.0243174,0.0239112,0.0362616
-1047.87,0.844163,0.380237,3,15,0,1050.01,-0.00995228,0.128404,0.00546001,0.0237357,0.0218257,0.0407515
-1045.88,0.997061,0.380237,3,7,0,1048.86,-0.0136661,0.0421718,0.00555097,0.025655,0.022736,0.0282916
-1045.3,0.425902,0.380237,4,15,0,1052.18,0.0229011,0.0285398,0.00803198,0.0225587,0.0216116,0.0320206
-1043.74,0.986016,0.380237,3,7,0,1046.62,0.0144899,0.022454,0.00743866,0.0238541,0.0217049,0.0337086
-1044.08,0.908687,0.380237,2,7,0,1046.64,0.00506156,0.0238009,0.00379032,0.0251043,0.0242301,0.037329
-1045.54,0.988282,0.380237,3,7,0,1046.85,-0.0015948,0.0524807,0.0048302,0.0243973,0.0234207,0.0270987
-1048.76,0.770094,0.380237,3,7,0,1049.7,-0.00669046,0.0357805,0.00229085,0.0249807,0.0222443,0.0490335
-1050.25,0.983221,0.380237,3,7,0,1053.04,0.0484756,0.0206635,0.0040258,0.0274662,0.0223227,0.0227237
-1044.72,0.992744,0.380237,3,7,0,1051.8,0.0211097,0.0206399,0.00768404,0.0248361,0.0235632,0.0253103
-1045.08,0.820173,0.380237,2,3,0,1049.11,0.0084542,0.0208183,0.00473541,0.0247658,0.0251504,0.0241763
-1043.02,0.966301,0.380237,2,3,0,1046.3,0.0109312,0.0161261,0.00383973,0.0243533,0.0235763,0.0277227
-1043.94,0.885238,0.380237,3,7,0,1045.57,0.0315021,0.0167572,0.00669755,0.0258838,0.0209774,0.037536
-1044.71,0.795526,0.380237,3,7,0,1047.85,0.0053239,0.0239846,0.00321935,0.0266479,0.0234909,0.0356539
-1044.59,1,0.380237,3,7,0,1045.53,0.0360113,0.019472,0.00673064,0.0221145,0.0228136,0.0297173
-1043.14,0.98131,0.380237,2,7,0,1045.78,0.0357421,0.0229322,0.00570557,0.0234376,0.0229681,0.0366908
-1044.25,0.875924,0.380237,3,7,0,1045.47,0.0315883,0.0150245,0.00354353,0.0252529,0.0255029,0.0398452
-1042.92,0.966376,0.380237,3,15,0,1045.97,0.0218779,0.0129964,0.00506448,0.0245048,0.0259973,0.037127
-1042.34,0.997603,0.380237,3,7,0,1043.65,0.021751,0.012347,0.00564966,0.0230861,0.0211458,0.0288055
-1042.28,0.903843,0.380237,3,7,0,1044.2,0.0222129,0.0142556,0.00553736,0.0237413,0.0254991,0.0340373
-1041.9,0.993579,0.380237,2,7,0,1043.03,0.0197866,0.0156069,0.00607686,0.0240476,0.0244086,0.0316064
-1043.85,0.805368,0.380237,2,3,0,1044.65,0.0283313,0.0184365,0.00482303,0.0271732,0.0213203,0.0299002
-1042.03,0.957628,0.380237,2,3,0,1044.85,0.0256692,0.0175353,0.00543517,0.0240083,0.0238493,0.0300365
-1044.6,0.683908,0.380237,2,7,0,1047.12,0.0202125,0.0288434,0.00727977,0.0243387,0.0254411,0.0309677
-1046.5,0.96138,0.380237,3,7,0,1047.64,-0.00240519,0.028966,0.00356252,0.0253898,0.0199295,0.0374625
-1046.32,0.948989,0.380237,3,7,0,1049.13,0.0538964,0.0260947,0.00439165,0.0251506,0.0246652,0.0302148
-1045.27,1,0.380237,3,7,0,1047.52,0.0329442,0.0582927,0.00598143,0.0236904,0.0220839,0.0383574
-1042.23,0.897763,0.380237,3,7,0,1048.13,0.0234471,0.0119111,0.00403441,0.0231103,0.0220609,0.0292381
-1043.32,0.93991,0.380237,2,3,0,1045.23,0.0219547,0.00828282,0.00641915,0.0230211,0.0201964,0.0319958
-1043.58,0.955153,0.380237,3,7,0,1044.69,0.0225726,0.0174029,0.00478292,0.0253786,0.0258587,0.0274567
-1043.67,0.838533,0.380237,3,7,0,1047.53,0.0250561,0.0262124,0.00586623,0.0236121,0.020707,0.0322039
-1049.32,0.627509,0.380237,2,3,0,1051.24,0.0161638,0.0305307,0.00583326,0.0231925,0.0170856,0.0336718
-1044.42,1,0.380237,2,7,0,1050.06,0.0101082,0.0455534,0.00623613,0.0242255,0.0238315,0.0360139
-1046.77,0.584276,0.380237,2,3,0,1051.55,0.0142196,0.0293583,0.0046047,0.0256786,0.0191653,0.0262487
-1044.4,0.972889,0.380237,2,7,0,1048.15,0.0229111,0.0243886,0.00677414,0.0260307,0.0218418,0.0269687
-1044.99,0.936741,0.380237,2,7,0,1046.19,0.0260456,0.0237941,0.00813286,0.0246219,0.0216659,0.0286364
-1043.69,0.965661,0.380237,2,7,0,1046.48,0.0229141,0.0143234,0.00289286,0.0269756,0.021873,0.0316668
-1045.83,0.787892,0.380237,2,3,0,1049.01,0.0366449,0.0160704,0.00506601,0.0288535,0.0222251,0.0339118
-1043.12,0.984907,0.380237,2,7,0,1046.63,0.013442,0.0254085,0.00478705,0.0233508,0.0245992,0.0310335
-1045.58,0.800822,0.380237,3,7,0,1050.87,0.0184991,0.0158819,0.00525434,0.0259625,0.0224784,0.0494703
-1043.44,0.938917,0.380237,3,7,0,1047.26,0.0225952,0.0191865,0.00691573,0.0244149,0.0221229,0.0269216
-1044.3,0.815779,0.380237,2,3,0,1046.81,0.0260627,0.0227519,0.00579276,0.025639,0.0252083,0.026255
-1043.41,0.914958,0.380237,3,15,0,1048.18,0.0218661,0.0115756,0.00550679,0.0230351,0.020362,0.0382942
-1042.38,1,0.380237,3,7,0,1044.12,0.0230124,0.0134378,0.00589876,0.0221068,0.0239114,0.0357839
-1042.35,0.98733,0.380237,3,7,0,1043.27,0.0205225,0.0226353,0.00445058,0.0250975,0.0226459,0.0357307
-1045.66,0.880644,0.380237,3,7,0,1046.58,0.00305438,0.0383781,0.00514125,0.0247775,0.0253438,0.0427511
-1047.26,0.99096,0.380237,3,7,0,1049.1,0.0305021,0.0131932,0.00463146,0.0245932,0.0204523,0.0217662
-1044.69,0.144341,0.380237,2,3,0,1053.53,0.014024,0.0207224,0.0064405,0.0267765,0.0214834,0.026464
-1044.55,0.664278,0.380237,2,7,0,1048.4,0.0186308,0.0323858,0.00560475,0.0260268,0.0243274,0.0269669
-1044.19,0.989565,0.380237,3,7,0,1045.57,0.0233183,0.00780898,0.00521484,0.0244166,0.0233669,0.0408439
-1042.37,1,0.380237,2,3,0,1044.97,0.0256622,0.0202389,0.00634935,0.024148,0.0224224,0.0355241
-1043.72,0.880942,0.380237,2,7,0,1044.63,0.00778841,0.0222868,0.00429651,0.0266153,0.0231084,0.034626
-1044.27,0.894859,0.380237,3,7,0,1047.07,0.0152687,0.0277139,0.00625751,0.0219928,0.023414,0.0396168
-1045.69,0.83019,0.380237,2,3,0,1047.17,0.0159892,0.0316121,0.00762916,0.0231811,0.0209925,0.0396991
-1043.92,1,0.380237,3,7,0,1046.87,0.0282408,0.011623,0.00491249,0.0247765,0.0262295,0.039187
-1045.84,0.92542,0.380237,3,7,0,1046.34,0.0259618,0.018284,0.00445929,0.0255912,0.027365,0.0263236
-1044.13,0.957238,0.380237,3,7,0,1048.91,0.0200018,0.0188281,0.00503628,0.0234476,0.0194597,0.0354941
-1043.44,0.992819,0.380237,2,7,0,1045.87,0.0160075,0.0251232,0.00649219,0.0235018,0.0213952,0.0350583
-1043.97,0.914001,0.380237,3,7,0,1045.18,0.0141618,0.019023,0.00559434,0.0230032,0.0199837,0.0352165
-1048.49,0.634292,0.380237,3,7,0,1051.3,0.0265282,0.0196018,0.00805737,0.0236196,0.0288623,0.0344556
-1045.01,1,0.380237,2,3,0,1048.88,0.0269859,0.0234673,0.00597734,0.0240403,0.0272595,0.0359208
-1045.59,0.965133,0.380237,3,7,0,1047.85,0.0115669,0.0090455,0.00516736,0.0248472,0.019494,0.0252486
-1044.52,1,0.380237,2,3,0,1045.89,0.019468,0.00768064,0.00428417,0.0245379,0.0195369,0.0259418
-1044.52,0.326431,0.380237,2,3,0,1050.04,0.019468,0.00768064,0.00428417,0.0245379,0.0195369,0.0259418
-1044.76,0.457684,0.380237,2,3,0,1046.05,0.0155757,0.00617922,0.00498133,0.0254955,0.0206424,0.0262707
-1044.76,5.70203e-06,0.380237,3,7,0,1049.85,0.0155757,0.00617922,0.00498133,0.0254955,0.0206424,0.0262707
-1043.73,0.433974,0.380237,3,7,0,1048.49,0.0243428,0.0327333,0.00422903,0.0225142,0.0240009,0.0339332
-1042.3,0.429179,0.380237,3,7,0,1045.15,0.0217656,0.00714853,0.00633483,0.0256393,0.0236604,0.0295653
-1044.67,0.428023,0.380237,3,7,0,1045.87,0.0231489,0.0396275,0.00505897,0.0237192,0.0204916,0.0345668
-1044.86,0.946971,0.380237,3,7,0,1047.08,0.0117416,0.0108838,0.00561176,0.022808,0.0203026,0.0366609
-1043.38,1,0.380237,2,3,0,1047.11,0.0230693,0.0300582,0.00366445,0.0250645,0.0241597,0.0345518
-1046.02,0.64692,0.380237,2,3,0,1049.49,0.0173834,0.0314547,0.00336799,0.0279632,0.0211905,0.0375861
-1046.36,0.960259,0.380237,3,7,0,1050.46,0.00912244,0.0303506,0.00489974,0.0263698,0.0190755,0.033672
-1045.44,0.973678,0.380237,3,7,0,1049.18,0.0354558,0.0135768,0.00446748,0.0225419,0.0243727,0.0437258
-1043.95,1,0.380237,3,7,0,1046.11,0.0100338,0.0243692,0.00602531,0.0266538,0.0219534,0.0356213
-1044.9,0.94971,0.380237,3,7,0,1046.06,0.0114432,0.0150458,0.00629147,0.0282668,0.0221665,0.0330957
-1043.48,0.966077,0.380237,3,7,0,1046.44,0.0287578,0.014616,0.00465983,0.0213579,0.0241634,0.0344688
-1042.63,1,0.380237,3,7,0,1044.66,0.0331072,0.0187555,0.00573959,0.0252068,0.0237663,0.033662
-1042.81,0.882302,0.380237,3,7,0,1044.89,0.0211181,0.0124291,0.00658778,0.0218338,0.0233509,0.0283814
-1043.16,0.889598,0.380237,2,3,0,1044.72,0.0125264,0.012322,0.00548169,0.0216085,0.0223539,0.0315919
-1044.09,0.955167,0.380237,2,3,0,1045.12,0.0167183,0.0128736,0.00674671,0.0205679,0.0236576,0.0326549
-1044.8,0.778237,0.380237,2,7,0,1047.44,0.0243342,0.00788953,0.00771931,0.0213456,0.0246516,0.0344957
-1044.8,0.121344,0.380237,2,3,0,1046.21,0.0243342,0.00788953,0.00771931,0.0213456,0.0246516,0.0344957
-1043.28,1,0.380237,3,7,0,1045.46,0.0207534,0.0132892,0.00313306,0.0253478,0.0208892,0.0294657
-1042.36,0.886476,0.380237,2,3,0,1045.12,0.0194034,0.0132754,0.00589635,0.0265957,0.0226846,0.0290295
-1045.23,0.686948,0.380237,3,7,0,1047.62,0.0517854,0.0403792,0.00588959,0.0252874,0.0219273,0.0376624
-1044.42,0.929573,0.380237,4,15,0,1048.04,-0.000216266,0.0247639,0.00543279,0.0246576,0.0216273,0.0365502
-1045.59,0.884836,0.380237,3,7,0,1047.74,0.034945,0.0125639,0.0072333,0.0254391,0.0238732,0.0265614
-1045.59,2.70538e-06,0.380237,2,3,0,1052.37,0.034945,0.0125639,0.0072333,0.0254391,0.0238732,0.0265614
-1043.06,1,0.380237,2,3,0,1046.25,0.0179109,0.0157259,0.00393419,0.0227726,0.0247763,0.0278611
-1042.52,1,0.380237,3,7,0,1044.19,0.0195615,0.0193531,0.00480641,0.0254282,0.0215563,0.0363804
-1042.81,0.598294,0.380237,3,7,0,1048.75,0.0184844,0.00827388,0.00494123,0.0244494,0.0249118,0.0342009
-1048.48,0.534472,0.380237,3,7,0,1050.64,0.00882683,0.104816,0.00559249,0.0248943,0.0200179,0.0289504
-1045.4,0.961668,0.380237,3,7,0,1050.3,0.00626443,0.0221541,0.00201383,0.0240324,0.0244396,0.0366045
-1045.56,1,0.380237,3,7,0,1047.67,0.0114982,0.0442413,0.00242074,0.0233892,0.0224133,0.0363165
-1049.18,0.816491,0.380237,3,15,0,1054.83,0.0127397,0.0531083,0.00124047,0.0251679,0.0212387,0.0444684
-1050.83,0.674123,0.380237,3,7,0,1055.3,0.00900148,0.0174364,0.0112409,0.0234519,0.0243386,0.0282364
-1045.2,1,0.380237,2,3,0,1051.11,0.0107349,0.0214443,0.00772454,0.023455,0.0249492,0.0272781
-1043.74,0.993065,0.380237,3,7,0,1045.22,0.0164427,0.0130269,0.00767979,0.0245983,0.0235385,0.0387258
-1043.24,0.649882,0.380237,2,3,0,1046.04,0.0351238,0.0273555,0.00551756,0.0236095,0.0234796,0.03721
-1041.42,0.992857,0.380237,3,7,0,1043.44,0.0190476,0.014985,0.00503727,0.0244077,0.0226977,0.0324727
-1041.47,0.975548,0.380237,3,7,0,1041.94,0.0236284,0.012351,0.00505767,0.0243941,0.0238554,0.0301632
-1044.24,0.56751,0.380237,2,7,0,1046.82,0.028231,0.0235399,0.00555069,0.0278138,0.0229361,0.0387141
-1044.54,0.932031,0.380237,3,7,0,1046.93,0.0412321,0.0245795,0.00510677,0.0249953,0.0238182,0.0436746
-1043.75,0.562466,0.380237,3,7,0,1050.73,0.0159226,0.0414023,0.00453673,0.023736,0.0231416,0.0353114
-1044.18,0.906278,0.380237,3,7,0,1045.1,0.0154461,0.0370399,0.00557212,0.0227627,0.0215294,0.0345956
-1045.57,0.757391,0.380237,2,7,0,1048.1,0.0214643,0.0324615,0.00327514,0.0246763,0.0196854,0.0348315
-1043.73,1,0.380237,3,7,0,1045.87,0.0188582,0.0271859,0.00492117,0.0245472,0.020403,0.0337112
-1044.35,0.98027,0.380237,3,7,0,1045.67,0.014551,0.0265048,0.00489021,0.0259856,0.0203408,0.0306321
-1044.01,0.869743,0.380237,2,7,0,1046.79,0.0152617,0.0366963,0.00584043,0.0252712,0.0243897,0.0375477
-1044.99,0.967582,0.380237,3,7,0,1046.44,0.0297642,0.0116275,0.00366282,0.0240842,0.0232376,0.0452973
-1045.26,0.948562,0.380237,3,7,0,1047.2,0.0278897,0.0125204,0.00329685,0.0216465,0.0231367,0.04299
-1043.67,1,0.380237,3,7,0,1047.09,0.0321793,0.0310502,0.00484668,0.0262967,0.0235401,0.0368555
-1044.39,0.749972,0.380237,3,7,0,1049.31,0.016325,0.0389451,0.00502524,0.0256538,0.0221574,0.0404988
-1045.04,0.869158,0.380237,3,7,0,1047.49,0.0387105,0.0158289,0.00387149,0.0228521,0.0241841,0.0397449
-1044.69,0.985457,0.380237,3,7,0,1046.67,0.0396244,0.015877,0.0045337,0.0254744,0.0242605,0.039984
-1045.15,1,0.380237,3,7,0,1046.68,0.0334889,0.025774,0.00441161,0.0274443,0.0219225,0.042253
-1045.39,0.87964,0.380237,2,7,0,1047.13,0.0309663,0.0223506,0.00458547,0.028191,0.021049,0.0388037
-1043.96,0.980796,0.380237,3,7,0,1047.25,0.0140747,0.0291234,0.00431478,0.0263859,0.0247441,0.0356162
-1044.76,0.95284,0.380237,2,3,0,1045.85,0.00265129,0.030653,0.00592333,0.0220589,0.0223404,0.0371731
-1049.34,0.699185,0.380237,3,7,0,1051.7,0.0122238,0.120402,0.00497775,0.0242934,0.019178,0.0365498
-1049.53,1,0.380237,3,7,0,1051.07,0.0181355,0.134334,0.00592743,0.0239919,0.019584,0.0388306
-1049.9,0.672309,0.380237,3,15,0,1053.78,-0.0437441,0.0416562,0.00590772,0.0256583,0.0207717,0.0353916
-1049.94,0.992443,0.380237,3,7,0,1052.69,-0.0510992,0.245092,0.00503617,0.0237316,0.0255716,0.0349844
-1045.45,0.990681,0.380237,4,15,0,1050.79,0.0542391,0.0401856,0.0054509,0.0260219,0.0244087,0.0331262
-1043.27,0.959642,0.380237,4,15,0,1046.62,0.00617909,0.0178374,0.00528983,0.0240572,0.023732,0.0345915
-1046.11,0.658231,0.380237,2,7,0,1047.84,0.0222213,0.031384,0.00837897,0.0229152,0.0215445,0.0388553
-1048.14,0.807282,0.380237,2,3,0,1050.51,0.0105821,0.0271626,0.000991516,0.026715,0.0208095,0.0377776
-1045.6,0.991397,0.380237,2,7,0,1049.56,0.0131941,0.0334518,0.00307122,0.0265132,0.0206043,0.0339606
-1045.82,0.87685,0.380237,3,7,0,1048.67,0.0180376,0.0261375,0.00751502,0.0223404,0.0262339,0.0311373
-1042.97,1,0.380237,3,7,0,1046.29,0.0237672,0.0101639,0.0061192,0.0264461,0.0222045,0.0381817
-1042.82,0.868831,0.380237,3,7,0,1044.42,0.0190532,0.0132561,0.00617802,0.0254171,0.021333,0.0381303
-1043.64,0.946118,0.380237,2,3,0,1044.91,0.0270478,0.0102734,0.00601389,0.0251752,0.0216672,0.0410734
-1045.35,0.670702,0.380237,3,7,0,1047.57,0.0114219,0.0366898,0.00327007,0.022622,0.0208615,0.0318994
-1048.46,0.786985,0.380237,2,7,0,1052.22,0.020832,0.0155021,0.00610992,0.0250523,0.0280045,0.0485033
-1046.02,1,0.380237,2,3,0,1049.76,0.0253494,0.014903,0.00292902,0.023678,0.0238029,0.049399
-1043.23,0.999405,0.380237,3,7,0,1046.48,0.0215468,0.0189058,0.00435912,0.0253248,0.0242919,0.0262558
-1041.85,0.979658,0.380237,3,7,0,1044.12,0.0207513,0.0154351,0.00663546,0.0239828,0.0231008,0.0323263
-1042.51,0.931203,0.380237,2,7,0,1043.08,0.0183321,0.0139147,0.00715472,0.024898,0.0217243,0.0320374
-1042.63,0.955636,0.380237,3,7,0,1044.87,0.0236386,0.0144193,0.00299164,0.024398,0.0238798,0.0302164
-1042.5,0.965723,0.380237,2,3,0,1043.33,0.0165511,0.0121792,0.00730368,0.0232863,0.0231718,0.0320568
-1044.13,0.778813,0.380237,3,7,0,1045.3,0.0308017,0.0127447,0.0026386,0.0254893,0.0225185,0.0352255
-1042.48,0.991436,0.380237,2,3,0,1045.84,0.0277983,0.0166332,0.00557891,0.0243238,0.0212221,0.0350948
-1043.03,0.763849,0.380237,2,3,0,1047.09,0.0273455,0.0237537,0.00534576,0.0227908,0.024462,0.0315982
-1043.99,0.817749,0.380237,2,3,0,1046.33,0.0364729,0.0203126,0.00487213,0.0247428,0.0248436,0.0285633
-1042.74,0.563307,0.380237,2,3,0,1046.27,0.0166763,0.00986774,0.0032529,0.0230086,0.0222525,0.0290587
-1043.59,0.706786,0.380237,3,7,0,1046.37,0.0102875,0.0117117,0.00634301,0.0231914,0.0231873,0.026596
-1043.9,0.667738,0.380237,2,7,0,1046.67,0.00701918,0.0219816,0.00416918,0.0224644,0.0234776,0.028252
-1045.2,0.828731,0.380237,3,7,0,1046.91,0.0351974,0.0135924,0.00600746,0.0250882,0.0203393,0.0393102
-1045.2,0.0331683,0.380237,2,3,0,1049.82,0.0351974,0.0135924,0.00600746,0.0250882,0.0203393,0.0393102
-1045.66,0.954874,0.380237,3,7,0,1047.61,0.031274,0.0471546,0.0064983,0.0256259,0.0225122,0.0272784
-1044.66,0.949338,0.380237,3,7,0,1047.35,0.0426792,0.0456022,0.00483463,0.0235327,0.0238024,0.030939
-1046.25,0.5429,0.380237,4,15,0,1048.72,0.0700904,0.0531876,0.00423751,0.0237818,0.0238038,0.0368756
-1049.78,0.802193,0.380237,3,7,0,1053.07,0.0653273,0.0985837,0.00614815,0.0254871,0.0227322,0.0524468
-1044.76,0.76443,0.380237,3,15,0,1053.7,0.0169105,0.0538353,0.00370479,0.0240198,0.0235358,0.0356427
-1047.85,0.977455,0.380237,3,11,0,1049.08,-0.0326368,0.0406851,0.00629004,0.024558,0.0228728,0.0382971
-1047.82,0.972339,0.380237,3,15,0,1050.26,-0.0389567,0.0645245,0.00426163,0.0246533,0.0206695,0.0308781
-1045.36,0.815092,0.380237,2,7,0,1050.43,0.00562917,0.0473547,0.00570428,0.0228901,0.0249371,0.0300628
-1043.64,0.952438,0.380237,3,7,0,1049.05,0.00881369,0.0218503,0.00526129,0.0244985,0.0214004,0.0386061
-1043.48,0.75833,0.380237,3,7,0,1047.71,0.0202242,0.00808822,0.00572582,0.0276781,0.0236414,0.0324451
-1045.88,0.054885,0.380237,3,7,0,1053.26,0.00967444,0.0080396,0.00662423,0.0224743,0.0225449,0.0305782
-1045.43,1,0.380237,3,7,0,1046.52,0.0283693,0.0536036,0.00716305,0.0247095,0.023796,0.0367598
-1045.24,0.866378,0.380237,3,7,0,1048.53,0.0245455,0.00842337,0.0056107,0.0283266,0.0204071,0.0315541
-1044.54,0.914446,0.380237,2,7,0,1047.82,0.0250374,0.00907549,0.00792083,0.0269988,0.0216408,0.0280459
-1043.43,0.708926,0.380237,2,3,0,1047.43,0.0307888,0.0119588,0.0056482,0.0248513,0.0215351,0.0288668
-1043.65,1,0.380237,3,7,0,1045.87,0.0101416,0.0290222,0.0049269,0.0239116,0.0248466,0.0301815
-1043.76,0.951986,0.380237,3,7,0,1045.81,0.0269314,0.0346743,0.00655303,0.0240949,0.023914,0.0358154
-1045.41,0.939753,0.380237,3,7,0,1047.09,0.0331705,0.0261508,0.00454936,0.0246584,0.0224039,0.0498102
-1041.83,0.989185,0.380237,3,7,0,1046,0.019562,0.0171562,0.00602528,0.0240754,0.0238877,0.0326908
-1042.8,0.919506,0.380237,2,7,0,1043.26,0.0204756,0.0237513,0.00405991,0.0236209,0.0222061,0.0371971
-1043.52,0.92271,0.380237,2,3,0,1044.17,0.0213048,0.0267897,0.00510493,0.0219327,0.0225639,0.0369505
-1043.43,0.852422,0.380237,2,7,0,1047.81,0.0100655,0.0136128,0.00651941,0.0253711,0.0232558,0.0281255
-1046.02,0.792299,0.380237,2,3,0,1047.09,0.00977341,0.0118107,0.00883043,0.0252918,0.0226577,0.0295979
-1045.57,0.886266,0.380237,3,7,0,1049.37,0.0427861,0.0309622,0.00231885,0.02382,0.0237154,0.0318121
-1048.07,0.838216,0.380237,2,3,0,1048.99,0.0479301,0.0376605,0.00842249,0.0260904,0.0243096,0.0273866
-1046.11,0.993261,0.380237,3,7,0,1051.42,0.0316911,0.0265458,0.00324112,0.0277159,0.025994,0.0350343
-1044.81,0.97186,0.380237,3,7,0,1050.29,0.0278935,0.00732316,0.00398191,0.025858,0.0233276,0.0348877
-1044.23,1,0.380237,3,7,0,1045.45,0.0123963,0.0353732,0.00662586,0.0226772,0.0230674,0.0346826
-1043.2,0.740876,0.380237,2,3,0,1046.72,0.026018,0.0111237,0.00345296,0.0241048,0.0218867,0.0381734
-1044.93,0.41357,0.380237,3,7,0,1048.16,0.0263388,0.00704244,0.00611294,0.0248314,0.0237407,0.0399168
-1047.22,0.940911,0.380237,3,7,0,1048.67,0.0166227,0.0190795,0.00511243,0.0234932,0.0226561,0.0190982
-1044.26,0.964033,0.380237,2,3,0,1049.19,0.0225433,0.0171771,0.00335208,0.0230924,0.0238014,0.0245102
-1049.31,0.758366,0.380237,3,7,0,1051.95,0.0218496,0.0398807,0.00262457,0.0193567,0.0236949,0.0415458
-1047.46,0.991985,0.380237,3,7,0,1051.42,0.0239206,0.010765,0.00664856,0.0290402,0.0236567,0.0452545
-1046.42,1,0.380237,3,7,0,1048.49,0.0248503,0.0151899,0.00654072,0.0283859,0.0248633,0.045283
-1044.4,0.898464,0.380237,2,7,0,1051.49,0.018381,0.0271081,0.00371347,0.0213994,0.0221268,0.0316906
-1043.25,0.929307,0.380237,2,7,0,1045.25,0.0247219,0.0243851,0.00544878,0.0259971,0.0218514,0.0296401
-1043.31,0.687775,0.380237,3,11,0,1044.66,0.0213326,0.0214591,0.00412807,0.0229924,0.0246582,0.0395972
